seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,dataset,strategy,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,comparison_group
42,sharpe_none_eta0p001_seed42,sharpe,none,0.001,20,1e-06,train,double_dqn,0.3725573533604638,0.10146842005506573,0.29419800672650204,0.3448983940581037,-0.3185706194625819,sharpe_none
42,sharpe_none_eta0p001_seed42,sharpe,none,0.001,20,1e-06,validation,double_dqn,-0.16999180731648555,0.0006399664660499127,0.3416673829756158,0.0018730686566460633,-0.680579841291969,sharpe_none
42,sharpe_none_eta0p001_seed42,sharpe,none,0.001,20,1e-06,test,double_dqn,0.502823570844446,0.4357165892859378,0.5649252796706121,0.7712818048078653,-0.48662138614885453,sharpe_none
43,sharpe_none_eta0p001_seed43,sharpe,none,0.001,20,1e-06,train,double_dqn,4.342619571259225,0.3567994498522544,0.2146682138089994,1.6620972594001084,-0.1918285245411251,sharpe_none
43,sharpe_none_eta0p001_seed43,sharpe,none,0.001,20,1e-06,validation,double_dqn,0.3177698050127642,0.1317353926623266,0.2738775718314739,0.48100102458695604,-0.4224801020426754,sharpe_none
43,sharpe_none_eta0p001_seed43,sharpe,none,0.001,20,1e-06,test,double_dqn,0.08866581229737247,0.1464319359690398,0.4404229052289011,0.33248029162546555,-0.5901379721953058,sharpe_none
44,sharpe_none_eta0p001_seed44,sharpe,none,0.001,20,1e-06,train,double_dqn,5.008800410415894,0.386186626580898,0.22366246210132062,1.7266492685122674,-0.2644270816087717,sharpe_none
44,sharpe_none_eta0p001_seed44,sharpe,none,0.001,20,1e-06,validation,double_dqn,0.17945888033142854,0.08687795289356148,0.25237129393501084,0.34424657233771516,-0.5054387931719418,sharpe_none
44,sharpe_none_eta0p001_seed44,sharpe,none,0.001,20,1e-06,test,double_dqn,0.44941953977754423,0.29029538171872415,0.371666646364198,0.7810638499809377,-0.354288359882026,sharpe_none
45,sharpe_none_eta0p001_seed45,sharpe,none,0.001,20,1e-06,train,double_dqn,1.7615298276771578,0.2186376413937703,0.23030402628925462,0.9493435478160868,-0.2530676912932547,sharpe_none
45,sharpe_none_eta0p001_seed45,sharpe,none,0.001,20,1e-06,validation,double_dqn,0.10563359924866167,0.07854593002191379,0.297366081693323,0.26413883377230324,-0.525359944781336,sharpe_none
45,sharpe_none_eta0p001_seed45,sharpe,none,0.001,20,1e-06,test,double_dqn,1.4325573608408102,0.7190319451238019,0.43802501115801945,1.641531708937981,-0.37587992665438275,sharpe_none
46,sharpe_none_eta0p001_seed46,sharpe,none,0.001,20,1e-06,train,double_dqn,60.44940134164042,1.0416621858685033,0.20460634400268235,5.0910551720470965,-0.0736187897321341,sharpe_none
46,sharpe_none_eta0p001_seed46,sharpe,none,0.001,20,1e-06,validation,double_dqn,0.043432130259579926,0.038896990379006846,0.2233515996456009,0.17415138481535813,-0.29830816931096593,sharpe_none
46,sharpe_none_eta0p001_seed46,sharpe,none,0.001,20,1e-06,test,double_dqn,0.39972068854922016,0.2770735891617442,0.3952085238078445,0.7010820173920665,-0.4321740136021388,sharpe_none
42,sharpe_none_eta0p005_seed42,sharpe,none,0.005,20,1e-06,train,double_dqn,2.925566985784874,0.3050880115739887,0.26956326109718487,1.131786321074355,-0.2238063165050429,sharpe_none
42,sharpe_none_eta0p005_seed42,sharpe,none,0.005,20,1e-06,validation,double_dqn,-0.12318223956942786,0.001890610187746944,0.29222107772893036,0.006469794042374687,-0.5549366395800222,sharpe_none
42,sharpe_none_eta0p005_seed42,sharpe,none,0.005,20,1e-06,test,double_dqn,0.23767896561290125,0.23974925562035465,0.4697535106004262,0.5103724617489578,-0.4102076793843825,sharpe_none
43,sharpe_none_eta0p005_seed43,sharpe,none,0.005,20,1e-06,train,double_dqn,3.4607144787978203,0.32250357499432925,0.2357672146638191,1.367889829186758,-0.21425402377842329,sharpe_none
43,sharpe_none_eta0p005_seed43,sharpe,none,0.005,20,1e-06,validation,double_dqn,0.10237864040971423,0.07764366206880613,0.29723582346476407,0.2612190588729976,-0.4583428879818765,sharpe_none
43,sharpe_none_eta0p005_seed43,sharpe,none,0.005,20,1e-06,test,double_dqn,0.2142760870872118,0.20716759578873534,0.4327162952795913,0.47876079095860713,-0.46169534830880177,sharpe_none
44,sharpe_none_eta0p005_seed44,sharpe,none,0.005,20,1e-06,train,double_dqn,4.418743126891686,0.36867644281674394,0.24360371601224518,1.5134270069928315,-0.21352045232440997,sharpe_none
44,sharpe_none_eta0p005_seed44,sharpe,none,0.005,20,1e-06,validation,double_dqn,0.33021101752926096,0.13534875042343986,0.27561860097831936,0.4910726269671713,-0.4006737270028663,sharpe_none
44,sharpe_none_eta0p005_seed44,sharpe,none,0.005,20,1e-06,test,double_dqn,0.2664724017299718,0.23396487779009179,0.4330828527397134,0.540231219753941,-0.46076771678203166,sharpe_none
45,sharpe_none_eta0p005_seed45,sharpe,none,0.005,20,1e-06,train,double_dqn,0.7388472930979391,0.13585358802203418,0.2599066280795755,0.5227015141008253,-0.34233356587049624,sharpe_none
45,sharpe_none_eta0p005_seed45,sharpe,none,0.005,20,1e-06,validation,double_dqn,0.037459429952100054,0.06040756582590312,0.30705652867178235,0.19673109080990667,-0.5286631882925816,sharpe_none
45,sharpe_none_eta0p005_seed45,sharpe,none,0.005,20,1e-06,test,double_dqn,0.4764207744461282,0.36548117794552115,0.47629202439282076,0.7673468360328691,-0.5192820089212088,sharpe_none
46,sharpe_none_eta0p005_seed46,sharpe,none,0.005,20,1e-06,train,double_dqn,42.15450553991424,0.9282722313416265,0.21581578319075212,4.301224950360367,-0.08757260462378147,sharpe_none
46,sharpe_none_eta0p005_seed46,sharpe,none,0.005,20,1e-06,validation,double_dqn,0.09554445118802235,0.06547112415773992,0.26429306625324206,0.2477216867089747,-0.3704478507654204,sharpe_none
46,sharpe_none_eta0p005_seed46,sharpe,none,0.005,20,1e-06,test,double_dqn,0.8383392955193283,0.48678805168677397,0.4309483543097841,1.129573989130145,-0.48919664219580794,sharpe_none
42,sharpe_none_eta0p01_seed42,sharpe,none,0.01,20,1e-06,train,double_dqn,1.5424530072421914,0.21484760387259816,0.27476238883526843,0.7819396416785716,-0.26418188961408473,sharpe_none
42,sharpe_none_eta0p01_seed42,sharpe,none,0.01,20,1e-06,validation,double_dqn,0.22337447439294222,0.1140521022809462,0.29957334239279504,0.3807151242829984,-0.5065255703424141,sharpe_none
42,sharpe_none_eta0p01_seed42,sharpe,none,0.01,20,1e-06,test,double_dqn,-0.3155075934688045,-0.06919884598739046,0.4877337624686148,-0.14187831827993114,-0.6105712731656363,sharpe_none
43,sharpe_none_eta0p01_seed43,sharpe,none,0.01,20,1e-06,train,double_dqn,4.168610659497605,0.34838051433054495,0.21163902689155922,1.6461071450165479,-0.1944611320848384,sharpe_none
43,sharpe_none_eta0p01_seed43,sharpe,none,0.01,20,1e-06,validation,double_dqn,0.3932948281902884,0.15056866236078337,0.27048811102237424,0.5566553804959237,-0.39794694108537965,sharpe_none
43,sharpe_none_eta0p01_seed43,sharpe,none,0.01,20,1e-06,test,double_dqn,0.6533767507658765,0.4052629922688695,0.42276289866910216,0.9586058605063879,-0.3550631806429858,sharpe_none
44,sharpe_none_eta0p01_seed44,sharpe,none,0.01,20,1e-06,train,double_dqn,4.604816105984947,0.3764482789970398,0.24349448863823459,1.5460238180435277,-0.23577841389977772,sharpe_none
44,sharpe_none_eta0p01_seed44,sharpe,none,0.01,20,1e-06,validation,double_dqn,0.11252561767473046,0.06457987788337016,0.24187207212598633,0.26700014315721327,-0.35830234133383254,sharpe_none
44,sharpe_none_eta0p01_seed44,sharpe,none,0.01,20,1e-06,test,double_dqn,-0.11484105987758808,0.003599692037127733,0.36378349583803404,0.009895149390533127,-0.49745264981710446,sharpe_none
45,sharpe_none_eta0p01_seed45,sharpe,none,0.01,20,1e-06,train,double_dqn,8.704870109908374,0.5026074495586663,0.22203436295659118,2.263647134911854,-0.16366708778312722,sharpe_none
45,sharpe_none_eta0p01_seed45,sharpe,none,0.01,20,1e-06,validation,double_dqn,0.04519820475363279,0.05243699440744165,0.2737310344218088,0.19156393617626236,-0.44884641662110414,sharpe_none
45,sharpe_none_eta0p01_seed45,sharpe,none,0.01,20,1e-06,test,double_dqn,0.4790671959371513,0.34010589936253877,0.44217359254444666,0.7691682748520352,-0.4079734855460083,sharpe_none
46,sharpe_none_eta0p01_seed46,sharpe,none,0.01,20,1e-06,train,double_dqn,218.15387179080798,1.5145464532855737,0.1710341860738351,8.855226478709625,-0.042805407508313964,sharpe_none
46,sharpe_none_eta0p01_seed46,sharpe,none,0.01,20,1e-06,validation,double_dqn,0.3748745742226911,0.137017197883736,0.24151941024871615,0.5673134003707445,-0.3622806289189139,sharpe_none
46,sharpe_none_eta0p01_seed46,sharpe,none,0.01,20,1e-06,test,double_dqn,0.17301778103929544,0.19871933197178437,0.4535345382718542,0.4381569984261475,-0.49267594163459216,sharpe_none
42,sharpe_decay_eta0p001_seed42,sharpe,decay,0.001,20,1e-06,train,double_dqn,5.0163024222728225,0.38453541210893416,0.2175505763924224,1.7675678846067544,-0.21845684967985446,sharpe_decay
42,sharpe_decay_eta0p001_seed42,sharpe,decay,0.001,20,1e-06,validation,double_dqn,0.589794179496868,0.18843617117511635,0.23681967400503073,0.7956947494620461,-0.2050005783327139,sharpe_decay
42,sharpe_decay_eta0p001_seed42,sharpe,decay,0.001,20,1e-06,test,double_dqn,-0.13336655609661974,-0.03172291680609585,0.2862605317001735,-0.11081833956530941,-0.3180484874829711,sharpe_decay
43,sharpe_decay_eta0p001_seed43,sharpe,decay,0.001,20,1e-06,train,double_dqn,5.967384468623097,0.41604240724065455,0.20545327756550982,2.024997664532255,-0.13022847722309205,sharpe_decay
43,sharpe_decay_eta0p001_seed43,sharpe,decay,0.001,20,1e-06,validation,double_dqn,0.12654172790275342,0.06765135931918098,0.23767539313457253,0.2846376245641743,-0.43027187290679314,sharpe_decay
43,sharpe_decay_eta0p001_seed43,sharpe,decay,0.001,20,1e-06,test,double_dqn,0.3223321295638013,0.2312577584689388,0.37249371232582246,0.6208366767454487,-0.376417117576029,sharpe_decay
44,sharpe_decay_eta0p001_seed44,sharpe,decay,0.001,20,1e-06,train,double_dqn,4.592484742690334,0.37779769132723007,0.24894804267544693,1.5175764680333887,-0.21838329384517075,sharpe_decay
44,sharpe_decay_eta0p001_seed44,sharpe,decay,0.001,20,1e-06,validation,double_dqn,1.0835361424897654,0.31612348772285226,0.30211187953578544,1.0463788719880747,-0.45694480903780565,sharpe_decay
44,sharpe_decay_eta0p001_seed44,sharpe,decay,0.001,20,1e-06,test,double_dqn,-0.20977738392719258,0.0006574292072081267,0.48771958325669235,0.001347965572385299,-0.654334383982099,sharpe_decay
45,sharpe_decay_eta0p001_seed45,sharpe,decay,0.001,20,1e-06,train,double_dqn,5.6371086077918635,0.41698965800203625,0.24593496423797886,1.6955281624719956,-0.2767282398696438,sharpe_decay
45,sharpe_decay_eta0p001_seed45,sharpe,decay,0.001,20,1e-06,validation,double_dqn,1.1375315108483277,0.3104625478080312,0.25829589252411445,1.2019647109914706,-0.32384584940118444,sharpe_decay
45,sharpe_decay_eta0p001_seed45,sharpe,decay,0.001,20,1e-06,test,double_dqn,0.6085430865295434,0.37094134421434855,0.3957910502304334,0.937215088614012,-0.36695049180860095,sharpe_decay
46,sharpe_decay_eta0p001_seed46,sharpe,decay,0.001,20,1e-06,train,double_dqn,6.933076926183303,0.4459454994874763,0.20101234305571955,2.2184980917508264,-0.14229141061002937,sharpe_decay
46,sharpe_decay_eta0p001_seed46,sharpe,decay,0.001,20,1e-06,validation,double_dqn,-0.19926406576559397,-0.04319133934355157,0.2239096690581184,-0.1928962671654021,-0.4052900151136929,sharpe_decay
46,sharpe_decay_eta0p001_seed46,sharpe,decay,0.001,20,1e-06,test,double_dqn,-0.395940505378807,-0.17045621184210813,0.36173881911033173,-0.4712134911628556,-0.6065763766054669,sharpe_decay
42,sharpe_decay_eta0p005_seed42,sharpe,decay,0.005,20,1e-06,train,double_dqn,7.15292204183735,0.45709109554812977,0.21703632064721795,2.106058074450632,-0.24103810597493125,sharpe_decay
42,sharpe_decay_eta0p005_seed42,sharpe,decay,0.005,20,1e-06,validation,double_dqn,1.1102965216477099,0.29562685748550654,0.228210367679045,1.2954137907585166,-0.233470725384597,sharpe_decay
42,sharpe_decay_eta0p005_seed42,sharpe,decay,0.005,20,1e-06,test,double_dqn,0.1723204666852789,0.125295458940889,0.27868057968792564,0.44960240531004486,-0.22626588723665197,sharpe_decay
43,sharpe_decay_eta0p005_seed43,sharpe,decay,0.005,20,1e-06,train,double_dqn,5.091781021006071,0.38124671015350864,0.19393488641316897,1.9658490393589156,-0.18721674965777313,sharpe_decay
43,sharpe_decay_eta0p005_seed43,sharpe,decay,0.005,20,1e-06,validation,double_dqn,0.14572619140491105,0.0690826097071282,0.22065526379200542,0.3130793642532227,-0.37081935138072863,sharpe_decay
43,sharpe_decay_eta0p005_seed43,sharpe,decay,0.005,20,1e-06,test,double_dqn,0.27928889721092376,0.20767916676482345,0.36573903608653,0.5678342924152311,-0.409139310097115,sharpe_decay
44,sharpe_decay_eta0p005_seed44,sharpe,decay,0.005,20,1e-06,train,double_dqn,6.904645555224983,0.45808971280444144,0.24251932014748875,1.8888792551696623,-0.20372459348554306,sharpe_decay
44,sharpe_decay_eta0p005_seed44,sharpe,decay,0.005,20,1e-06,validation,double_dqn,0.5843658047543889,0.19511492097801653,0.2631126746895725,0.7415641272630382,-0.40686613263040317,sharpe_decay
44,sharpe_decay_eta0p005_seed44,sharpe,decay,0.005,20,1e-06,test,double_dqn,0.251458327836108,0.205411728718631,0.3879569741740063,0.5294703856167818,-0.3975671604323764,sharpe_decay
45,sharpe_decay_eta0p005_seed45,sharpe,decay,0.005,20,1e-06,train,double_dqn,21.47839969826605,0.7189484861334758,0.1879410692041971,3.8253931893531035,-0.11785458061314769,sharpe_decay
45,sharpe_decay_eta0p005_seed45,sharpe,decay,0.005,20,1e-06,validation,double_dqn,0.8089439222798864,0.22578064687723187,0.19302378430692108,1.169703763129134,-0.20230190639481438,sharpe_decay
45,sharpe_decay_eta0p005_seed45,sharpe,decay,0.005,20,1e-06,test,double_dqn,0.3204636741236573,0.2038507586127587,0.30763947719112766,0.6626287382685676,-0.28949411025330385,sharpe_decay
46,sharpe_decay_eta0p005_seed46,sharpe,decay,0.005,20,1e-06,train,double_dqn,2.7661137627206305,0.27936929144334743,0.21474944709909563,1.3009080824987322,-0.21120309568715467,sharpe_decay
46,sharpe_decay_eta0p005_seed46,sharpe,decay,0.005,20,1e-06,validation,double_dqn,-0.33685081165045994,-0.08230745871390843,0.29045296782582547,-0.283376201420897,-0.5414422831067143,sharpe_decay
46,sharpe_decay_eta0p005_seed46,sharpe,decay,0.005,20,1e-06,test,double_dqn,0.6908022113722658,0.43856895322308276,0.4523692425573464,0.9694933075992358,-0.34858424588240333,sharpe_decay
42,sharpe_decay_eta0p01_seed42,sharpe,decay,0.01,20,1e-06,train,double_dqn,23.17313567493574,0.7471917946121773,0.21042985594586883,3.550787939542123,-0.11934841175012423,sharpe_decay
42,sharpe_decay_eta0p01_seed42,sharpe,decay,0.01,20,1e-06,validation,double_dqn,0.32629426912483894,0.10940768161092218,0.17710598961900462,0.617752577686859,-0.2079121727683706,sharpe_decay
42,sharpe_decay_eta0p01_seed42,sharpe,decay,0.01,20,1e-06,test,double_dqn,0.040386599102887555,0.06322860122755047,0.29274337113784055,0.21598644909291143,-0.21065329120711795,sharpe_decay
43,sharpe_decay_eta0p01_seed43,sharpe,decay,0.01,20,1e-06,train,double_dqn,92.63398248362057,1.1830471826365048,0.18182986871601897,6.506341290298033,-0.06505677601650606,sharpe_decay
43,sharpe_decay_eta0p01_seed43,sharpe,decay,0.01,20,1e-06,validation,double_dqn,0.9569417444865391,0.2608373433593485,0.21132292753388304,1.234306880011997,-0.1938068636005461,sharpe_decay
43,sharpe_decay_eta0p01_seed43,sharpe,decay,0.01,20,1e-06,test,double_dqn,-0.24253073901042188,-0.1068951216656231,0.2339409997436484,-0.4569319690980133,-0.39521396259117314,sharpe_decay
44,sharpe_decay_eta0p01_seed44,sharpe,decay,0.01,20,1e-06,train,double_dqn,9.14353826438315,0.5205960964353555,0.24243929326386923,2.147325581702395,-0.23163913893831767,sharpe_decay
44,sharpe_decay_eta0p01_seed44,sharpe,decay,0.01,20,1e-06,validation,double_dqn,0.4369803078735135,0.1596846889549477,0.26437957855184707,0.6039978194595396,-0.36160565864802097,sharpe_decay
44,sharpe_decay_eta0p01_seed44,sharpe,decay,0.01,20,1e-06,test,double_dqn,-0.017080385722168634,0.06770168417002176,0.38992567721169896,0.1736271503178414,-0.41828319155939453,sharpe_decay
45,sharpe_decay_eta0p01_seed45,sharpe,decay,0.01,20,1e-06,train,double_dqn,9.11859876177145,0.5213553668124602,0.24625572311831279,2.11712995016151,-0.2749003760502051,sharpe_decay
45,sharpe_decay_eta0p01_seed45,sharpe,decay,0.01,20,1e-06,validation,double_dqn,1.3631251670752107,0.3456657353957129,0.23907376981567136,1.4458538703858026,-0.3624375265060561,sharpe_decay
45,sharpe_decay_eta0p01_seed45,sharpe,decay,0.01,20,1e-06,test,double_dqn,0.11177198766958707,0.16099718689136666,0.43634375267102127,0.3689686993473458,-0.5580294231154053,sharpe_decay
46,sharpe_decay_eta0p01_seed46,sharpe,decay,0.01,20,1e-06,train,double_dqn,5.3368552913457075,0.4116768799787336,0.26070969307323644,1.5790624242846572,-0.22610573470498851,sharpe_decay
46,sharpe_decay_eta0p01_seed46,sharpe,decay,0.01,20,1e-06,validation,double_dqn,-0.20142292378578908,-0.03727809563946538,0.2536172000293321,-0.14698567618897293,-0.5114545148729996,sharpe_decay
46,sharpe_decay_eta0p01_seed46,sharpe,decay,0.01,20,1e-06,test,double_dqn,0.6884003521809885,0.4073093476909211,0.4022545915800308,1.0125660619336514,-0.252679349145982,sharpe_decay
